h,clase
105,0
108,0
106,0
106,0
106,0
106,0
106,0
106,0
105,0
106,0
107,0
105,0
107,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
108,0
106,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
107,0
107,0
107,0
107,0
107,0
107,0
106,0
108,0
107,0
106,0
106,0
106,0
107,0
105,0
105,0
106,0
106,0
105,0
106,0
106,0
106,0
105,0
107,0
106,0
106,0
107,0
107,0
106,0
107,0
107,0
107,0
107,0
107,0
107,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
105,0
107,0
106,0
106,0
107,0
106,0
107,0
106,0
107,0
105,0
106,0
106,0
106,0
107,0
107,0
106,0
107,0
106,0
107,0
106,0
107,0
107,0
107,0
105,0
107,0
107,0
106,0
107,0
106,0
106,0
108,0
106,0
107,0
108,0
107,0
106,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
106,0
106,0
107,0
107,0
108,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
106,0
107,0
106,0
106,0
107,0
107,0
107,0
107,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
107,0
107,0
106,0
106,0
107,0
105,0
106,0
107,0
106,0
106,0
107,0
106,0
105,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
105,0
106,0
106,0
106,0
108,0
107,0
108,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
108,0
106,0
106,0
106,0
105,0
106,0
107,0
106,0
106,0
107,0
105,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
108,0
107,0
107,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
108,0
107,0
107,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
106,0
106,0
107,0
107,0
108,0
107,0
105,0
108,0
106,0
106,0
107,0
105,0
106,0
107,0
105,0
106,0
106,0
106,0
106,0
106,0
105,0
108,0
106,0
107,0
108,0
106,0
106,0
105,0
107,0
107,0
107,0
107,0
107,0
105,0
107,0
106,0
106,0
106,0
107,0
107,0
107,0
105,0
107,0
107,0
107,0
107,0
106,0
106,0
106,0
107,0
105,0
106,0
107,0
106,0
106,0
107,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
106,0
105,0
107,0
107,0
105,0
107,0
106,0
107,0
107,0
108,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
105,0
105,0
105,0
107,0
108,0
105,0
106,0
105,0
107,0
107,0
107,0
107,0
106,0
106,0
107,0
107,0
105,0
106,0
106,0
106,0
106,0
106,0
108,0
107,0
106,0
107,0
107,0
106,0
106,0
108,0
106,0
106,0
106,0
106,0
107,0
105,0
106,0
106,0
107,0
107,0
106,0
107,0
105,0
105,0
106,0
106,0
107,0
107,0
108,0
107,0
105,0
105,0
106,0
107,0
106,0
107,0
107,0
108,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
108,0
106,0
106,0
106,0
106,0
107,0
107,0
105,0
106,0
107,0
106,0
107,0
106,0
107,0
107,0
108,0
107,0
107,0
107,0
105,0
106,0
107,0
107,0
106,0
106,0
107,0
107,0
107,0
106,0
107,0
107,0
106,0
106,0
106,0
108,0
107,0
108,0
106,0
106,0
106,0
107,0
107,0
106,0
107,0
106,0
106,0
108,0
107,0
105,0
106,0
106,0
107,0
107,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
106,0
107,0
107,0
107,0
107,0
107,0
108,0
107,0
106,0
107,0
107,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
105,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
105,0
106,0
106,0
106,0
106,0
108,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
106,0
105,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
105,0
105,0
105,0
107,0
106,0
107,0
107,0
106,0
107,0
106,0
106,0
106,0
107,0
105,0
108,0
106,0
106,0
107,0
106,0
107,0
107,0
106,0
107,0
107,0
106,0
106,0
107,0
106,0
106,0
107,0
107,0
106,0
106,0
107,0
107,0
107,0
106,0
107,0
105,0
106,0
106,0
106,0
107,0
106,0
105,0
106,0
106,0
106,0
107,0
106,0
106,0
107,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
105,0
107,0
106,0
106,0
106,0
107,0
105,0
106,0
106,0
106,0
108,0
107,0
106,0
107,0
107,0
106,0
105,0
107,0
106,0
106,0
106,0
107,0
106,0
107,0
106,0
106,0
107,0
106,0
107,0
106,0
106,0
105,0
107,0
106,0
107,0
107,0
107,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
105,0
106,0
106,0
107,0
106,0
107,0
106,0
107,0
107,0
107,0
107,0
107,0
107,0
106,0
107,0
107,0
107,0
106,0
107,0
107,0
107,0
106,0
108,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
108,0
107,0
106,0
106,0
106,0
108,0
106,0
106,0
107,0
107,0
105,0
107,0
106,0
106,0
106,0
106,0
106,0
108,0
106,0
106,0
107,0
108,0
105,0
106,0
107,0
105,0
108,0
106,0
106,0
107,0
105,0
106,0
106,0
105,0
107,0
107,0
106,0
107,0
107,0
106,0
106,0
106,0
107,0
107,0
106,0
107,0
106,0
106,0
107,0
107,0
107,0
106,0
106,0
106,0
107,0
107,0
108,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
108,0
106,0
106,0
106,0
106,0
107,0
106,0
105,0
106,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
108,0
106,0
106,0
107,0
108,0
107,0
105,0
106,0
106,0
106,0
107,0
107,0
106,0
107,0
107,0
106,0
106,0
107,0
107,0
106,0
107,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
105,0
107,0
107,0
106,0
106,0
106,0
107,0
108,0
107,0
106,0
106,0
106,0
107,0
106,0
107,0
105,0
106,0
107,0
108,0
107,0
106,0
106,0
107,0
107,0
106,0
106,0
108,0
106,0
105,0
106,0
107,0
106,0
106,0
105,0
108,0
107,0
106,0
106,0
107,0
107,0
105,0
106,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
108,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
108,0
106,0
105,0
107,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
107,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
105,0
105,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
107,0
107,0
107,0
106,0
106,0
107,0
107,0
107,0
107,0
106,0
106,0
106,0
106,0
105,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
107,0
108,0
106,0
106,0
107,0
106,0
106,0
107,0
107,0
106,0
106,0
107,0
106,0
105,0
107,0
106,0
108,0
106,0
108,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
106,0
107,0
106,0
106,0
107,0
107,0
107,0
106,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
105,0
106,0
107,0
108,0
107,0
107,0
106,0
106,0
105,0
107,0
107,0
106,0
107,0
106,0
107,0
106,0
105,0
107,0
106,0
107,0
105,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
107,0
106,0
107,0
107,0
106,0
107,0
107,0
107,0
106,0
107,0
106,0
106,0
106,0
105,0
107,0
106,0
107,0
105,0
105,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
107,0
105,0
108,0
108,0
108,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
107,0
105,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
106,0
107,0
106,0
107,0
106,0
107,0
106,0
106,0
107,0
107,0
106,0
107,0
106,0
107,0
107,0
107,0
108,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
106,0
108,0
108,0
106,0
106,0
107,0
107,0
107,0
106,0
106,0
107,0
108,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
105,0
106,0
107,0
107,0
107,0
106,0
106,0
105,0
107,0
107,0
107,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
108,0
107,0
107,0
107,0
106,0
107,0
108,0
106,0
106,0
107,0
107,0
106,0
106,0
107,0
106,0
106,0
108,0
107,0
107,0
106,0
107,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
108,0
107,0
107,0
107,0
106,0
107,0
107,0
106,0
107,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
108,0
106,0
107,0
107,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
108,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
106,0
106,0
107,0
106,0
108,0
106,0
106,0
107,0
107,0
106,0
107,0
106,0
106,0
108,0
107,0
105,0
107,0
107,0
106,0
107,0
107,0
108,0
106,0
107,0
107,0
106,0
107,0
107,0
107,0
106,0
107,0
107,0
107,0
107,0
105,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
108,0
106,0
107,0
106,0
107,0
107,0
105,0
107,0
106,0
107,0
105,0
107,0
107,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
107,0
107,0
107,0
107,0
107,0
106,0
107,0
107,0
106,0
107,0
107,0
107,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
105,0
106,0
107,0
107,0
107,0
107,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
105,0
106,0
107,0
107,0
107,0
106,0
107,0
106,0
107,0
106,0
106,0
107,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
107,0
105,0
106,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
107,0
106,0
108,0
107,0
106,0
105,0
106,0
106,0
108,0
107,0
108,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
107,0
107,0
105,0
106,0
106,0
106,0
105,0
107,0
106,0
107,0
105,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
106,0
107,0
107,0
107,0
106,0
107,0
106,0
107,0
106,0
108,0
106,0
107,0
106,0
107,0
107,0
107,0
107,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
107,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
105,0
106,0
108,0
106,0
107,0
107,0
105,0
106,0
106,0
106,0
106,0
105,0
106,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
108,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
108,0
106,0
106,0
106,0
106,0
107,0
105,0
106,0
106,0
107,0
105,0
107,0
105,0
106,0
107,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
107,0
106,0
107,0
107,0
107,0
106,0
105,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
108,0
106,0
108,0
106,0
106,0
107,0
105,0
106,0
107,0
105,0
107,0
106,0
106,0
106,0
107,0
107,0
107,0
105,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
105,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
105,0
106,0
106,0
108,0
107,0
108,0
107,0
107,0
106,0
108,0
106,0
105,0
106,0
105,0
106,0
107,0
107,0
106,0
105,0
106,0
107,0
107,0
108,0
106,0
106,0
106,0
107,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
107,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
105,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
105,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
107,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
105,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
107,0
107,0
106,0
106,0
107,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
107,0
105,0
106,0
107,0
107,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
108,0
107,0
107,0
108,0
108,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
107,0
107,0
106,0
106,0
107,0
106,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
105,0
106,0
107,0
105,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
106,0
108,0
108,0
106,0
107,0
106,0
106,0
106,0
105,0
107,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
105,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
107,0
106,0
107,0
107,0
106,0
108,0
106,0
107,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
105,0
106,0
107,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
108,0
106,0
107,0
106,0
107,0
106,0
107,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
105,0
108,0
107,0
106,0
106,0
106,0
106,0
108,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
105,0
106,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
108,0
107,0
106,0
107,0
106,0
107,0
105,0
107,0
106,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
107,0
106,0
107,0
107,0
107,0
106,0
108,0
107,0
107,0
107,0
107,0
106,0
106,0
107,0
106,0
106,0
105,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
106,0
106,0
105,0
106,0
107,0
107,0
106,0
105,0
105,0
107,0
106,0
106,0
106,0
105,0
106,0
107,0
105,0
107,0
106,0
107,0
107,0
107,0
106,0
107,0
106,0
106,0
107,0
106,0
108,0
106,0
107,0
106,0
105,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
107,0
106,0
107,0
106,0
107,0
107,0
106,0
106,0
105,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
105,0
106,0
105,0
106,0
105,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
107,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
105,0
107,0
106,0
105,0
107,0
106,0
107,0
106,0
107,0
105,0
106,0
106,0
107,0
106,0
108,0
106,0
106,0
107,0
107,0
107,0
105,0
107,0
107,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
108,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
105,0
107,0
106,0
108,0
107,0
106,0
106,0
106,0
108,0
106,0
106,0
106,0
107,0
106,0
107,0
107,0
107,0
107,0
107,0
106,0
105,0
106,0
106,0
106,0
107,0
108,0
106,0
107,0
106,0
105,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
108,0
107,0
105,0
107,0
105,0
106,0
106,0
106,0
107,0
106,0
106,0
107,0
106,0
107,0
107,0
108,0
106,0
106,0
106,0
106,0
107,0
105,0
107,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
106,0
106,0
107,0
107,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
108,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
106,0
105,0
105,0
106,0
107,0
106,0
107,0
106,0
107,0
107,0
106,0
107,0
106,0
105,0
106,0
105,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
105,0
106,0
106,0
106,0
105,0
107,0
107,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
105,0
107,0
107,0
107,0
107,0
106,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
107,0
106,0
107,0
106,0
108,0
107,0
106,0
107,0
107,0
107,0
107,0
106,0
106,0
107,0
106,0
106,0
105,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
107,0
107,0
106,0
107,0
106,0
107,0
106,0
107,0
107,0
108,0
106,0
106,0
106,0
106,0
108,0
107,0
106,0
105,0
107,0
106,0
106,0
107,0
107,0
107,0
106,0
108,0
107,0
107,0
106,0
105,0
107,0
107,0
106,0
106,0
106,0
106,0
108,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
105,0
106,0
106,0
106,0
105,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
108,0
108,0
106,0
107,0
107,0
105,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
107,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
106,0
106,0
108,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
108,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
105,0
107,0
105,0
106,0
106,0
107,0
106,0
106,0
107,0
106,0
107,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
108,0
107,0
106,0
106,0
106,0
106,0
105,0
106,0
107,0
107,0
106,0
106,0
107,0
106,0
107,0
106,0
106,0
107,0
106,0
107,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
108,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
105,0
107,0
107,0
108,0
106,0
106,0
106,0
108,0
107,0
108,0
107,0
107,0
107,0
105,0
107,0
107,0
106,0
108,0
106,0
107,0
106,0
107,0
105,0
106,0
106,0
106,0
106,0
106,0
108,0
107,0
107,0
106,0
106,0
105,0
106,0
107,0
106,0
107,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
105,0
106,0
106,0
106,0
107,0
107,0
105,0
107,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
105,0
107,0
106,0
106,0
107,0
107,0
107,0
106,0
106,0
107,0
106,0
108,0
106,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
108,0
107,0
107,0
106,0
105,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
105,0
106,0
106,0
107,0
105,0
107,0
107,0
107,0
108,0
105,0
106,0
107,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
108,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
107,0
107,0
108,0
106,0
106,0
107,0
106,0
106,0
106,0
105,0
106,0
106,0
107,0
105,0
106,0
107,0
107,0
106,0
107,0
106,0
106,0
107,0
106,0
107,0
107,0
108,0
106,0
106,0
106,0
106,0
107,0
105,0
106,0
106,0
105,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
107,0
106,0
107,0
106,0
106,0
108,0
107,0
107,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
105,0
106,0
106,0
107,0
105,0
107,0
106,0
106,0
105,0
106,0
107,0
108,0
105,0
107,0
106,0
107,0
107,0
108,0
106,0
107,0
106,0
106,0
107,0
107,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
106,0
106,0
106,0
105,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
106,0
105,0
107,0
105,0
106,0
106,0
107,0
107,0
106,0
107,0
106,0
106,0
107,0
107,0
107,0
107,0
106,0
106,0
106,0
107,0
107,0
107,0
108,0
106,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
108,0
107,0
107,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
106,0
108,0
106,0
107,0
107,0
107,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
105,0
106,0
107,0
106,0
107,0
106,0
105,0
106,0
107,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
106,0
108,0
107,0
106,0
106,0
107,0
106,0
107,0
106,0
106,0
107,0
107,0
107,0
106,0
106,0
105,0
106,0
107,0
106,0
106,0
107,0
106,0
108,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
105,0
106,0
105,0
106,0
107,0
108,0
107,0
107,0
105,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
107,0
105,0
108,0
106,0
108,0
106,0
106,0
106,0
107,0
106,0
107,0
107,0
106,0
107,0
105,0
107,0
106,0
106,0
106,0
106,0
105,0
106,0
105,0
107,0
106,0
105,0
106,0
106,0
106,0
107,0
106,0
107,0
106,0
106,0
107,0
107,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
107,0
106,0
107,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
108,0
105,0
107,0
106,0
106,0
105,0
107,0
106,0
106,0
107,0
108,0
106,0
106,0
106,0
107,0
107,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
105,0
106,0
106,0
107,0
106,0
107,0
107,0
106,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
105,0
106,0
107,0
107,0
106,0
107,0
107,0
107,0
106,0
107,0
107,0
107,0
106,0
106,0
107,0
107,0
106,0
107,0
106,0
106,0
107,0
108,0
107,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
105,0
106,0
107,0
107,0
106,0
105,0
106,0
107,0
108,0
107,0
107,0
106,0
107,0
107,0
106,0
105,0
108,0
106,0
106,0
107,0
106,0
105,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
108,0
106,0
106,0
106,0
107,0
106,0
106,0
107,0
107,0
107,0
107,0
105,0
106,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
108,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
108,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
108,0
107,0
107,0
105,0
106,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
107,0
106,0
107,0
107,0
106,0
106,0
107,0
106,0
108,0
106,0
105,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
107,0
106,0
105,0
106,0
106,0
108,0
107,0
107,0
107,0
107,0
106,0
107,0
106,0
107,0
106,0
106,0
108,0
107,0
107,0
108,0
106,0
106,0
108,0
107,0
106,0
106,0
106,0
107,0
107,0
105,0
106,0
107,0
107,0
107,0
107,0
106,0
107,0
108,0
107,0
106,0
106,0
107,0
106,0
106,0
107,0
107,0
105,0
107,0
107,0
108,0
107,0
106,0
107,0
106,0
106,0
107,0
105,0
107,0
107,0
107,0
107,0
107,0
106,0
107,0
107,0
105,0
108,0
106,0
106,0
107,0
106,0
106,0
105,0
107,0
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
12,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
12,1
12,1
7,1
7,1
7,1
7,1
7,1
7,1
12,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
12,1
7,1
7,1
7,1
12,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
12,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
12,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
12,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
12,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
12,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
12,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
12,1
7,1
7,1
7,1
